Client Order ID,Instrument,Side,Quantity,Price
u083031,Orchid,2,540,85.56
u083032,Rose,2,960,79.38
u083033,Rose,2,110,84.68
u083034,Lotus,1,150,19.7
u083035,Lavender,2,420,55.46
u083036,Rose,2,540,45.17
u083037,Tulip,2,950,135.61
u083038,Lotus,2,130,37.75
u083039,Orchid,2,930,144.38
u083040,Lavender,1,870,17.76
u083041,Lotus,2,720,132.17
u083042,Orchid,2,900,137.79
u083043,Lavender,1,480,33.06
u083044,Orchid,2,970,19.19
u083045,Tulip,2,210,139.92
u083046,Lotus,2,800,111.28
u083047,Rose,1,380,43.38
u083048,Tulip,1,890,141.41
u083049,Lotus,1,880,90.36
u083050,Orchid,1,580,17.66
u083051,Tulip,1,550,17.61
u083052,Orchid,2,870,29.95
u083053,Rose,2,190,55.43
u083054,Rose,2,700,50.13
u083055,Tulip,1,620,115.04
u083056,Orchid,2,970,10.89
u083057,Lavender,2,40,11.33
u083058,Rose,1,1000,73.1
u083059,Lotus,2,860,25.34
u083060,Orchid,1,280,14.82
u083061,Tulip,2,670,120.87
u083062,Tulip,2,990,93.26
u083063,Lotus,1,860,119.02
u083064,Lotus,2,570,36.93
u083065,Orchid,2,490,135.12
u083066,Lavender,1,810,59.03
u083067,Lavender,1,770,108.27
u083068,Lotus,1,910,110.03
u083069,Orchid,1,240,104.43
u083070,Lotus,1,430,31.11
u083071,Lavender,2,330,146.26
u083072,Lotus,1,340,44.32
u083073,Lotus,2,80,111.31
u083074,Rose,2,780,25.84
u083075,Orchid,1,630,31.02
u083076,Tulip,1,470,67.06
u083077,Rose,1,200,126.15
u083078,Orchid,1,290,11.39
u083079,Lavender,2,320,132.88
u083080,Rose,2,660,14.73
u083081,Tulip,2,490,50.48
u083082,Orchid,1,960,146.86
u083083,Lotus,1,840,146.25
u083084,Lotus,1,850,30.98
u083085,Tulip,2,260,88.9
u083086,Lotus,1,240,25.11
u083087,Lotus,2,50,14.85
u083088,Lotus,1,210,83.35
u083089,Tulip,1,640,33.87
u083090,Lotus,1,710,122.14
u083091,Orchid,1,240,120.05
u083092,Tulip,1,400,133.14
u083093,Lotus,1,950,92.29
u083094,Rose,1,570,59.49
u083095,Tulip,1,620,84.66
u083096,Lavender,1,350,88.64
u083097,Lotus,1,720,80.31
u083098,Rose,2,840,54.39
u083099,Lotus,1,20,16.35
u083100,Lavender,2,230,133.98
u083101,Lavender,1,570,95.06
u083102,Orchid,2,590,135.95
u083103,Orchid,1,860,73.2
u083104,Tulip,2,340,108.01
u083105,Orchid,2,800,45.3
u083106,Lotus,2,400,134.16
u083107,Tulip,2,910,93.43
u083108,Lavender,1,410,111.06
u083109,Orchid,1,890,117.35
u083110,Lotus,2,740,147.79
u083111,Rose,2,360,18.27
u083112,Lavender,2,610,147.49
u083113,Orchid,2,220,56.96
u083114,Rose,1,210,93.99
u083115,Lotus,2,260,55.46
u083116,Lavender,2,380,108.55
u083117,Lavender,2,410,130.2
u083118,Lotus,2,630,135.48
u083119,Orchid,1,440,104.01
u083120,Lavender,2,790,60.14
u083121,Rose,2,950,11.67
u083122,Lotus,2,830,16.52
u083123,Rose,2,960,46.07
u083124,Lavender,2,900,61.0
u083125,Rose,2,320,60.5
u083126,Orchid,2,520,50.31
u083127,Tulip,1,240,75.21
u083128,Rose,2,820,129.65
u083129,Orchid,2,140,14.04
u083130,Rose,1,800,35.63
u083131,Rose,2,370,108.1
u083132,Orchid,1,530,22.69
u083133,Orchid,1,50,24.61
u083134,Orchid,2,820,69.88
u083135,Lotus,1,920,143.34
u083136,Lavender,2,960,13.71
u083137,Rose,1,840,54.6
u083138,Lavender,2,870,109.09
u083139,Lotus,1,430,82.4
u083140,Orchid,1,630,41.76
u083141,Lavender,2,780,27.19
u083142,Orchid,1,780,53.15
u083143,Lavender,2,140,81.03
u083144,Lavender,2,90,99.85
u083145,Rose,2,910,112.4
u083146,Lotus,2,500,80.19
u083147,Lotus,2,640,109.82
u083148,Orchid,1,1000,78.4
u083149,Tulip,2,280,66.01
u083150,Lotus,1,350,16.05
u083151,Rose,1,220,149.4
u083152,Orchid,1,880,122.07
u083153,Rose,2,490,23.81
u083154,Lavender,2,680,81.72
u083155,Lotus,2,180,108.9
u083156,Lavender,2,840,43.37
u083157,Rose,1,350,11.4
u083158,Lavender,1,520,47.51
u083159,Lotus,1,90,120.43
u083160,Lavender,1,930,28.18
u083161,Rose,1,370,52.12
u083162,Tulip,2,100,73.15
u083163,Orchid,1,400,101.28
u083164,Lotus,1,840,25.86
u083165,Lotus,2,450,23.66
u083166,Lavender,2,620,70.76
u083167,Lavender,1,650,37.15
u083168,Rose,2,470,126.42
u083169,Lotus,2,390,110.09
u083170,Lavender,2,220,137.08
u083171,Lotus,1,30,20.51
u083172,Lotus,1,340,93.58
u083173,Orchid,1,740,63.59
u083174,Lotus,1,670,135.41
u083175,Rose,1,160,79.06
u083176,Lavender,1,780,130.81
u083177,Lavender,1,930,114.98
u083178,Lavender,2,630,138.03
u083179,Tulip,2,610,123.97
u083180,Lavender,1,130,29.79
u083181,Lavender,2,900,88.21
u083182,Lotus,1,410,115.4
u083183,Tulip,1,160,42.89
u083184,Rose,2,280,49.72
u083185,Orchid,1,850,80.31
u083186,Rose,2,860,32.09
u083187,Tulip,2,460,110.62
u083188,Rose,2,400,120.4
u083189,Orchid,2,390,87.7
u083190,Lavender,2,830,17.11
u083191,Lotus,2,690,124.21
u083192,Lavender,2,190,68.98
u083193,Tulip,2,630,144.01
u083194,Rose,1,560,48.27
u083195,Tulip,1,160,10.61
u083196,Tulip,1,170,117.96
u083197,Tulip,2,20,48.47
u083198,Lavender,1,530,36.21
u083199,Lotus,1,210,43.85
u083200,Lotus,2,40,11.98
u083201,Orchid,2,950,112.29
u083202,Rose,1,530,14.27
u083203,Lavender,2,540,15.19
u083204,Rose,1,970,145.57
u083205,Lotus,1,400,142.14
u083206,Orchid,2,530,117.67
u083207,Lavender,2,890,57.25
u083208,Lavender,1,590,122.85
u083209,Rose,2,280,12.76
u083210,Tulip,1,220,17.19
u083211,Orchid,2,850,138.84
u083212,Tulip,1,920,89.0
u083213,Lavender,2,980,63.14
u083214,Lotus,1,40,84.01
u083215,Lavender,1,790,114.25
u083216,Orchid,2,330,48.02
u083217,Lotus,1,340,137.31
u083218,Rose,1,870,17.74
u083219,Rose,2,980,31.34
u083220,Orchid,1,800,95.42
u083221,Rose,1,690,98.68
u083222,Lavender,1,690,24.77
u083223,Lotus,1,720,34.4
u083224,Lavender,2,710,144.9
u083225,Rose,1,1000,93.14
u083226,Lotus,1,340,146.24
u083227,Lavender,2,430,121.11
u083228,Lavender,1,30,125.34
u083229,Orchid,1,70,31.8
u083230,Rose,1,660,147.45
u083231,Lavender,2,230,33.14
u083232,Orchid,1,30,115.6
u083233,Lotus,1,970,63.05
u083234,Rose,2,560,74.35
u083235,Lavender,2,340,33.01
u083236,Orchid,1,730,111.06
u083237,Lavender,1,80,20.07
u083238,Lavender,2,990,65.1
u083239,Lotus,2,740,37.86
u083240,Tulip,2,830,49.46
u083241,Lotus,2,330,85.2
u083242,Rose,1,910,123.05
u083243,Orchid,2,70,112.95
u083244,Rose,2,990,102.6
u083245,Lotus,1,970,50.95
u083246,Lotus,1,330,127.92
u083247,Tulip,1,20,93.96
u083248,Tulip,2,610,21.08
u083249,Lavender,1,650,50.4
u083250,Rose,1,560,33.65
u083251,Orchid,2,160,19.84
u083252,Lavender,1,880,78.67
u083253,Lavender,1,950,54.64
u083254,Lavender,2,720,12.56
u083255,Tulip,1,170,64.59
u083256,Lavender,2,90,82.07
u083257,Lotus,1,260,33.03
u083258,Lavender,1,430,148.84
u083259,Lavender,2,830,46.54
u083260,Lavender,2,860,87.19
u083261,Lotus,1,590,122.92
u083262,Lotus,2,910,17.87
u083263,Rose,2,510,80.34
u083264,Orchid,2,310,135.58
u083265,Lavender,1,390,65.36
u083266,Lavender,2,130,122.96
u083267,Tulip,2,840,71.03
u083268,Lotus,2,800,22.54
u083269,Orchid,1,670,109.8
u083270,Lotus,1,620,133.51
u083271,Tulip,1,500,48.09
u083272,Lavender,2,60,67.42
u083273,Lavender,1,10,50.95
u083274,Orchid,2,350,140.17
u083275,Rose,1,150,37.93
u083276,Lavender,1,980,52.19
u083277,Lavender,2,900,87.81
u083278,Tulip,1,1000,26.74
u083279,Tulip,1,420,29.55
u083280,Lotus,2,920,148.41
u083281,Tulip,2,400,19.3
u083282,Lavender,2,80,81.73
u083283,Orchid,1,890,78.27
u083284,Rose,2,640,115.78
u083285,Tulip,2,250,68.23
u083286,Tulip,2,860,71.14
u083287,Lavender,1,540,48.97
u083288,Rose,2,150,26.09
u083289,Rose,2,610,60.92
u083290,Lotus,2,390,46.07
u083291,Lotus,1,150,43.22
u083292,Tulip,2,70,41.0
u083293,Rose,2,990,149.9
u083294,Lotus,1,430,42.15
u083295,Lotus,2,840,131.78
u083296,Tulip,2,180,23.11
u083297,Tulip,1,770,39.72
u083298,Rose,2,860,148.22
u083299,Tulip,2,240,115.77
u083300,Lotus,1,160,32.57
u083301,Tulip,2,50,32.89
u083302,Lotus,2,110,130.62
u083303,Lavender,1,960,69.71
u083304,Tulip,2,620,82.22
u083305,Tulip,2,600,87.48
u083306,Lavender,1,160,74.09
u083307,Tulip,1,10,45.2
u083308,Lotus,1,30,127.67
u083309,Lavender,2,60,123.73
u083310,Rose,1,950,75.57
u083311,Tulip,2,60,41.13
u083312,Rose,2,210,85.11
u083313,Rose,2,900,51.16
u083314,Lavender,1,50,34.39
u083315,Tulip,2,440,106.08
u083316,Tulip,2,310,89.56
u083317,Lotus,2,650,138.26
u083318,Rose,1,670,78.65
u083319,Rose,1,790,123.32
u083320,Lotus,1,630,142.96
u083321,Tulip,1,540,58.84
u083322,Orchid,2,320,88.54
u083323,Orchid,1,180,97.47
u083324,Tulip,1,250,139.84
u083325,Rose,1,650,75.16
u083326,Lavender,1,160,81.85
u083327,Tulip,1,460,146.95
u083328,Rose,2,630,54.81
u083329,Orchid,2,120,81.13
u083330,Orchid,1,610,38.98
u083331,Orchid,1,710,98.62
u083332,Lotus,1,530,138.15
u083333,Tulip,2,990,23.24
u083334,Lotus,1,980,10.24
u083335,Rose,2,340,27.05
u083336,Lotus,1,470,135.95
u083337,Lotus,1,730,104.43
u083338,Orchid,1,850,70.48
u083339,Orchid,1,470,117.5
u083340,Rose,2,580,22.19
u083341,Rose,2,220,10.73
u083342,Tulip,2,980,45.21
u083343,Tulip,2,110,54.31
u083344,Rose,2,180,70.66
u083345,Lavender,2,40,51.31
u083346,Rose,1,400,95.89
u083347,Rose,2,580,38.99
u083348,Tulip,1,920,94.14
u083349,Orchid,1,280,94.32
u083350,Lavender,1,580,112.51
u083351,Orchid,1,700,44.86
u083352,Rose,1,110,139.79
u083353,Tulip,1,920,22.92
u083354,Lavender,1,450,145.2
u083355,Tulip,1,360,85.13
u083356,Lotus,1,780,133.62
u083357,Rose,2,820,38.72
u083358,Lavender,2,970,127.14
u083359,Lavender,1,930,12.91
u083360,Rose,2,140,129.63
u083361,Tulip,2,290,125.63
u083362,Rose,1,830,78.75
u083363,Lavender,1,600,25.07
u083364,Lavender,1,560,23.14
u083365,Orchid,2,210,145.27
u083366,Rose,1,380,100.22
u083367,Tulip,2,280,96.23
u083368,Tulip,2,590,36.75
u083369,Tulip,1,110,28.68
u083370,Rose,2,820,33.31
u083371,Lotus,1,70,89.43
u083372,Lotus,1,970,75.44
u083373,Rose,1,800,60.34
u083374,Rose,1,730,71.66
u083375,Lotus,2,330,117.22
u083376,Rose,1,150,138.24
u083377,Tulip,1,730,26.19
u083378,Lavender,1,430,33.36
u083379,Lotus,2,60,30.0
u083380,Orchid,1,260,16.3
u083381,Rose,1,550,99.25
u083382,Rose,1,170,62.37
u083383,Lavender,1,160,13.37
u083384,Lotus,1,190,130.25
u083385,Rose,2,400,67.37
u083386,Lotus,1,110,61.96
u083387,Rose,2,210,116.05
u083388,Lavender,2,1000,72.26
u083389,Lavender,2,830,119.78
u083390,Rose,1,460,120.97
u083391,Rose,2,510,35.67
u083392,Orchid,2,70,105.35
u083393,Rose,1,480,88.84
u083394,Lavender,1,770,96.89
u083395,Rose,2,290,42.85
u083396,Tulip,1,950,117.82
u083397,Lavender,2,860,51.88
u083398,Lavender,1,190,82.76
u083399,Tulip,1,460,93.44
u083400,Lavender,1,400,25.36
u083401,Orchid,1,650,126.84
u083402,Tulip,2,320,83.84
u083403,Lavender,2,120,149.73
u083404,Rose,2,80,65.43
u083405,Lotus,2,680,97.28
u083406,Tulip,1,10,125.42
u083407,Rose,2,800,78.88
u083408,Tulip,1,930,124.13
u083409,Lavender,2,220,34.13
u083410,Lavender,2,810,59.86
u083411,Lotus,2,330,68.12
u083412,Tulip,2,510,72.87
u083413,Tulip,1,50,143.32
u083414,Lotus,2,140,133.72
u083415,Lavender,2,450,140.86
u083416,Orchid,2,660,134.64
u083417,Tulip,1,940,21.39
u083418,Lavender,1,640,18.58
u083419,Lotus,2,100,41.42
u083420,Lotus,1,580,44.99
u083421,Lavender,2,500,54.13
u083422,Rose,2,380,123.06
u083423,Orchid,1,470,20.9
u083424,Lotus,1,520,138.77
u083425,Lavender,2,30,106.67
u083426,Orchid,1,450,147.06
u083427,Rose,1,560,116.19
u083428,Lotus,1,620,30.48
u083429,Tulip,1,690,99.87
u083430,Rose,2,380,31.09
u083431,Tulip,1,550,133.28
u083432,Rose,1,630,55.68
u083433,Lavender,1,820,92.52
u083434,Lavender,2,850,53.85
u083435,Tulip,2,860,64.22
u083436,Tulip,2,540,10.81
u083437,Lavender,1,790,70.23
u083438,Tulip,2,730,115.91
u083439,Rose,2,660,109.44
u083440,Tulip,2,910,28.71
u083441,Orchid,2,450,68.79
u083442,Orchid,2,200,50.94
u083443,Lavender,1,90,21.58
u083444,Lotus,2,640,122.75
u083445,Lavender,1,480,64.3
u083446,Lotus,1,140,74.76
u083447,Lavender,2,690,68.6
u083448,Lavender,1,670,48.09
u083449,Rose,1,790,114.98
u083450,Rose,1,970,33.64
u083451,Rose,2,750,50.36
u083452,Tulip,1,440,70.22
u083453,Lavender,2,520,44.29
u083454,Rose,1,630,27.47
u083455,Orchid,2,800,67.77
u083456,Lavender,2,130,146.55
u083457,Tulip,2,140,59.34
u083458,Lavender,1,720,51.98
u083459,Lotus,1,780,32.31
u083460,Lavender,1,860,50.65
u083461,Tulip,2,850,33.46
u083462,Rose,1,140,13.04
u083463,Lavender,1,780,78.29
u083464,Orchid,2,550,146.02
u083465,Orchid,1,740,132.03
u083466,Orchid,2,150,33.16
u083467,Lotus,2,150,118.14
u083468,Orchid,1,230,133.31
u083469,Rose,1,970,66.33
u083470,Lotus,2,190,109.25
u083471,Lavender,1,700,127.71
u083472,Orchid,1,170,52.07
u083473,Lavender,1,160,102.31
u083474,Lotus,1,800,146.29
u083475,Tulip,2,380,58.03
u083476,Rose,1,770,124.3
u083477,Orchid,2,920,42.41
u083478,Lotus,2,390,133.67
u083479,Orchid,2,270,22.09
u083480,Orchid,2,150,13.0
u083481,Lotus,2,550,25.99
u083482,Lotus,1,430,125.09
u083483,Rose,1,460,29.38
u083484,Tulip,1,950,61.96
u083485,Tulip,2,1000,25.49
u083486,Lotus,2,460,104.16
u083487,Tulip,2,220,23.59
u083488,Rose,1,110,127.7
u083489,Orchid,1,160,44.75
u083490,Tulip,1,810,137.99
u083491,Orchid,1,940,116.76
u083492,Rose,2,170,86.58
u083493,Rose,2,160,53.03
u083494,Rose,1,10,99.2
u083495,Lotus,2,340,85.05
u083496,Lavender,2,780,145.22
u083497,Rose,1,920,53.06
u083498,Lotus,2,540,129.92
u083499,Lavender,1,580,60.55
u083500,Tulip,1,300,13.65
u083501,Lotus,1,770,108.31
u083502,Rose,1,250,35.0
u083503,Lavender,2,460,19.31
u083504,Orchid,2,710,122.35
u083505,Lavender,2,390,60.42
u083506,Tulip,2,340,64.33
u083507,Lavender,1,270,139.18
u083508,Tulip,1,880,102.04
u083509,Lavender,1,770,92.53
u083510,Tulip,2,140,89.36
u083511,Rose,1,430,49.81
u083512,Tulip,2,420,60.93
u083513,Lavender,1,160,111.99
u083514,Orchid,1,510,147.52
u083515,Rose,2,60,67.31
u083516,Lavender,2,650,89.53
u083517,Lavender,1,80,52.08
u083518,Lotus,2,1000,114.25
u083519,Orchid,1,40,61.57
u083520,Lotus,1,20,139.75
u083521,Lotus,2,730,113.37
u083522,Lavender,1,990,54.73
u083523,Lotus,1,360,114.13
u083524,Tulip,1,390,64.77
u083525,Orchid,2,890,132.87
u083526,Orchid,1,550,57.07
u083527,Tulip,2,390,26.36
u083528,Orchid,2,820,57.82
u083529,Rose,1,810,120.34
u083530,Rose,2,130,71.1
u083531,Orchid,1,850,104.76
u083532,Orchid,2,450,98.93
u083533,Tulip,1,980,115.86
u083534,Orchid,2,820,101.41
u083535,Lotus,2,780,52.43
u083536,Lavender,2,890,60.26
u083537,Lotus,2,250,10.15
u083538,Rose,1,490,37.18
u083539,Lavender,1,400,40.01
u083540,Rose,1,360,92.78
u083541,Lotus,1,420,23.06
u083542,Lotus,2,400,55.62
u083543,Tulip,2,180,63.03
u083544,Lotus,1,110,103.43
u083545,Tulip,2,990,12.02
u083546,Rose,2,300,40.74
u083547,Orchid,2,260,34.44
u083548,Rose,1,940,138.3
u083549,Lavender,2,980,146.5
u083550,Lotus,1,820,19.66
u083551,Rose,1,760,108.98
u083552,Lavender,2,920,53.2
u083553,Lavender,2,450,40.58
u083554,Lavender,2,70,99.76
u083555,Tulip,2,250,58.09
u083556,Lavender,2,700,40.93
u083557,Orchid,2,930,101.89
u083558,Tulip,2,550,71.11
u083559,Lavender,2,830,71.46
u083560,Orchid,2,1000,31.86
u083561,Rose,2,310,15.21
u083562,Lotus,1,980,108.49
u083563,Lotus,2,840,70.26
u083564,Orchid,1,930,107.96
u083565,Orchid,1,130,42.92
u083566,Tulip,2,310,45.71
u083567,Lavender,2,430,43.48
u083568,Orchid,1,390,119.22
u083569,Orchid,1,530,139.55
u083570,Orchid,1,530,97.96
u083571,Lavender,1,750,138.81
u083572,Lotus,1,870,78.32
u083573,Tulip,2,110,46.46
u083574,Lavender,1,430,113.78
u083575,Lotus,2,950,29.79
u083576,Lotus,2,880,113.91
u083577,Orchid,1,380,87.08
u083578,Tulip,1,880,138.47
u083579,Orchid,2,850,107.16
u083580,Lavender,1,100,147.32
u083581,Lotus,1,690,73.25
u083582,Tulip,1,810,27.19
u083583,Orchid,1,650,146.73
u083584,Rose,2,870,125.63
u083585,Tulip,1,370,23.44
u083586,Lotus,1,170,94.5
u083587,Lavender,1,890,65.08
u083588,Orchid,2,490,90.59
u083589,Orchid,1,530,61.35
u083590,Orchid,2,190,119.32
u083591,Orchid,2,100,149.62
u083592,Rose,2,660,94.47
u083593,Lavender,2,190,123.35
u083594,Lavender,1,900,129.26
u083595,Lavender,2,280,90.83
u083596,Rose,2,620,115.51
u083597,Lotus,2,990,97.85
u083598,Tulip,1,950,72.59
u083599,Tulip,1,350,78.0
u083600,Orchid,2,300,103.92
u083601,Rose,1,850,107.83
u083602,Lavender,2,1000,32.49
u083603,Tulip,2,800,88.31
u083604,Rose,2,530,71.77
u083605,Lavender,1,840,27.04
u083606,Rose,1,130,99.66
u083607,Lotus,2,190,23.17
u083608,Orchid,1,230,10.82
u083609,Lotus,1,420,18.84
u083610,Tulip,2,650,33.32
u083611,Tulip,1,80,94.73
u083612,Orchid,2,380,113.24
u083613,Lavender,2,340,145.94
u083614,Tulip,1,10,89.62
u083615,Rose,2,290,99.17
u083616,Rose,2,490,128.2
u083617,Tulip,2,180,149.69
u083618,Tulip,1,780,137.79
u083619,Lavender,1,900,60.78
u083620,Lavender,1,730,124.71
u083621,Lavender,1,160,65.3
u083622,Lavender,2,240,36.23
u083623,Lotus,1,180,10.14
u083624,Tulip,2,110,133.19
u083625,Rose,2,190,142.16
u083626,Tulip,2,430,116.73
u083627,Lavender,2,240,139.57
u083628,Lavender,2,280,34.14
u083629,Rose,1,190,135.94
u083630,Tulip,1,990,99.8
u083631,Lotus,2,970,33.95
u083632,Lotus,2,450,51.9
u083633,Rose,1,600,130.61
u083634,Lavender,2,60,23.75
u083635,Tulip,2,450,130.07
u083636,Lotus,2,900,141.98
u083637,Lavender,1,510,59.58
u083638,Lavender,1,590,89.53
u083639,Tulip,1,330,90.73
u083640,Lavender,2,410,91.54
u083641,Orchid,1,890,136.56
u083642,Orchid,1,920,37.67
u083643,Orchid,2,330,15.54
u083644,Tulip,1,60,52.66
u083645,Tulip,1,770,10.5
u083646,Rose,2,480,26.35
u083647,Lotus,2,800,121.91
u083648,Tulip,2,680,16.71
u083649,Lotus,2,480,56.87
u083650,Orchid,2,780,65.68
u083651,Orchid,1,40,139.29
u083652,Orchid,2,680,27.74
u083653,Lavender,2,860,21.77
u083654,Lotus,2,680,69.85
u083655,Rose,1,710,13.23
u083656,Tulip,2,440,146.98
u083657,Orchid,2,850,46.87
u083658,Lotus,1,280,12.34
u083659,Lotus,2,820,128.3
u083660,Lavender,1,560,89.3
u083661,Rose,1,30,18.63
u083662,Lotus,1,270,71.6
u083663,Lotus,2,540,78.52
u083664,Rose,1,290,124.36
u083665,Lavender,1,740,16.69
u083666,Orchid,2,710,70.73
u083667,Lavender,2,890,134.07
u083668,Orchid,1,90,10.65
u083669,Lotus,1,550,15.68
u083670,Orchid,1,750,134.66
u083671,Lotus,2,940,11.37
u083672,Rose,2,290,127.69
u083673,Tulip,2,230,138.61
u083674,Rose,1,100,26.77
u083675,Tulip,1,20,123.56
u083676,Rose,1,880,142.57
u083677,Orchid,1,390,129.93
u083678,Tulip,2,330,109.72
u083679,Lavender,2,390,67.06
u083680,Tulip,2,990,85.5
u083681,Lotus,2,60,114.65
u083682,Tulip,2,360,106.32
u083683,Tulip,1,730,11.0
u083684,Orchid,1,20,103.77
u083685,Lavender,1,70,86.26
u083686,Lotus,2,70,58.6
u083687,Lotus,1,390,90.1
u083688,Orchid,1,980,26.75
u083689,Orchid,1,610,53.95
u083690,Orchid,2,440,75.18
u083691,Lavender,2,750,58.06
u083692,Tulip,2,990,128.93
u083693,Lotus,1,30,74.97
u083694,Tulip,1,800,16.75
u083695,Lotus,1,40,104.36
u083696,Orchid,1,290,43.21
u083697,Lotus,2,20,103.7
u083698,Lotus,1,790,16.95
u083699,Lotus,2,760,135.97
u083700,Orchid,2,70,87.83
u083701,Lavender,2,150,57.42
u083702,Lotus,2,50,35.92
u083703,Lavender,2,440,45.02
u083704,Rose,1,710,130.55
u083705,Tulip,1,10,68.01
u083706,Lotus,2,320,108.56
u083707,Rose,1,470,84.82
u083708,Lotus,2,750,75.56
u083709,Rose,2,280,106.74
u083710,Orchid,1,680,39.53
u083711,Lotus,2,680,21.77
u083712,Lotus,2,560,67.33
u083713,Lotus,1,820,78.65
u083714,Lavender,2,520,126.13
u083715,Orchid,1,190,22.41
u083716,Lotus,1,980,50.41
u083717,Orchid,2,390,31.82
u083718,Lavender,1,910,78.61
u083719,Lavender,2,590,88.28
u083720,Lavender,1,70,53.17
u083721,Tulip,1,960,140.28
u083722,Lavender,1,10,149.48
u083723,Tulip,1,160,39.18
u083724,Rose,2,160,130.57
u083725,Lotus,1,300,139.91
u083726,Tulip,2,530,120.51
u083727,Lotus,2,770,103.4
u083728,Tulip,2,530,47.33
u083729,Lavender,1,310,12.64
u083730,Lavender,2,870,101.29
u083731,Orchid,2,930,13.2
u083732,Rose,2,490,110.84
u083733,Tulip,2,390,27.54
u083734,Rose,1,970,135.36
u083735,Tulip,1,340,54.04
u083736,Lavender,2,790,19.08
u083737,Lotus,2,60,107.62
u083738,Lotus,1,450,120.03
u083739,Tulip,2,560,96.19
u083740,Lotus,2,130,104.55
u083741,Tulip,1,780,95.23
u083742,Rose,2,960,108.93
u083743,Rose,2,640,55.9
u083744,Rose,1,460,23.23
u083745,Orchid,2,1000,93.35
u083746,Tulip,1,800,133.82
u083747,Lavender,1,510,87.71
u083748,Tulip,2,460,24.84
u083749,Rose,2,360,50.53
u083750,Tulip,2,420,24.07
u083751,Rose,2,30,31.37
u083752,Rose,1,950,129.7
u083753,Lavender,2,220,88.85
u083754,Orchid,2,100,58.59
u083755,Tulip,2,340,108.31
u083756,Lotus,1,100,111.58
u083757,Rose,1,570,102.28
u083758,Tulip,1,910,73.66
u083759,Lotus,2,920,132.98
u083760,Lotus,2,910,73.82
u083761,Rose,1,790,108.2
u083762,Lavender,1,460,121.33
u083763,Rose,1,800,15.97
u083764,Rose,2,450,75.57
u083765,Rose,1,160,63.23
u083766,Tulip,2,750,15.41
u083767,Tulip,1,880,77.5
u083768,Lavender,1,340,95.82
u083769,Orchid,2,740,139.13
u083770,Orchid,2,400,36.15
u083771,Orchid,2,110,14.58
u083772,Lotus,1,900,15.11
u083773,Lotus,2,170,116.28
u083774,Orchid,1,280,74.05
u083775,Lotus,1,360,141.45
u083776,Lotus,1,280,104.83
u083777,Rose,2,60,103.88
u083778,Lotus,1,710,16.14
u083779,Orchid,2,990,59.64
u083780,Lotus,1,350,100.74
u083781,Rose,1,120,76.79
u083782,Orchid,1,250,66.97
u083783,Lotus,2,980,67.97
u083784,Tulip,2,120,19.89
u083785,Tulip,1,40,71.51
u083786,Rose,2,380,38.05
u083787,Orchid,1,570,147.59
u083788,Lotus,1,460,116.77
u083789,Orchid,2,520,128.9
u083790,Orchid,2,740,65.84
u083791,Orchid,2,650,113.3
u083792,Tulip,1,640,30.9
u083793,Lavender,2,860,81.85
u083794,Lotus,1,660,100.47
u083795,Lotus,2,830,98.75
u083796,Rose,2,950,110.81
u083797,Tulip,1,40,140.72
u083798,Tulip,1,870,73.31
u083799,Lotus,1,810,41.09
u083800,Tulip,2,440,23.33
u083801,Lotus,2,890,116.53
u083802,Lotus,1,430,130.67
u083803,Orchid,1,490,54.61
u083804,Lotus,2,130,52.31
u083805,Lotus,2,430,10.34
u083806,Tulip,2,810,90.36
u083807,Lavender,2,690,43.07
u083808,Rose,1,360,10.91
u083809,Rose,2,970,69.72
u083810,Lotus,1,640,57.82
u083811,Orchid,2,810,47.61
u083812,Tulip,2,790,97.05
u083813,Lavender,1,820,64.58
u083814,Rose,2,980,40.19
u083815,Orchid,2,460,65.76
u083816,Tulip,2,640,40.51
u083817,Lotus,1,110,124.32
u083818,Lotus,2,180,29.56
u083819,Lavender,1,580,102.37
u083820,Tulip,2,170,60.84
u083821,Lotus,2,620,21.02
u083822,Lavender,1,100,85.96
u083823,Lotus,2,610,45.33
u083824,Tulip,2,300,102.2
u083825,Lavender,2,850,132.95
u083826,Rose,1,720,58.82
u083827,Lotus,1,260,65.35
u083828,Lavender,1,890,49.12
u083829,Rose,1,90,65.37
u083830,Lavender,2,10,77.92
u083831,Orchid,2,180,14.9
u083832,Lotus,2,130,111.74
u083833,Rose,2,960,97.03
u083834,Rose,2,620,63.72
u083835,Orchid,1,360,62.6
u083836,Rose,1,140,120.12
u083837,Orchid,1,40,85.76
u083838,Orchid,1,230,88.05
u083839,Lavender,1,470,79.27
u083840,Tulip,2,200,45.86
u083841,Rose,2,730,113.99
u083842,Lotus,2,800,22.52
u083843,Orchid,2,610,16.16
u083844,Lotus,2,10,98.78
u083845,Rose,2,920,103.21
u083846,Tulip,2,100,132.85
u083847,Tulip,2,270,94.95
u083848,Orchid,1,80,102.6
u083849,Tulip,1,830,39.54
u083850,Lotus,2,20,112.8
u083851,Lotus,1,680,118.02
u083852,Rose,2,780,123.32
u083853,Tulip,2,590,12.57
u083854,Tulip,1,700,104.19
u083855,Tulip,1,510,14.6
u083856,Orchid,1,110,146.99
u083857,Tulip,1,330,48.5
u083858,Lotus,2,790,89.75
u083859,Orchid,2,310,43.28
u083860,Lotus,2,140,110.23
u083861,Lotus,1,730,37.13
